,Absolute Magnitude,orbit_id,Eccentricity,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,ma,rms,Mean Motion,Minimum Orbit Intersection,Jupiter Tisserand Invariant,data_arc,class,pha
16186,25.7,1,0.341328206,14.92052152,15.78158559,626.0700067,0.943377211,138.4046361,1.921106191,322.3008908000001,0.46967,0.575015567,0.00613683,4.586,4.0,1.0,0.0
16187,19.1,7,0.677753852,23.86560151,125.2889331,2627.320827,1.200782055,43.36859998,6.2517945720000005,169.04366330000005,0.43948,0.13702171300000002,0.297009,2.5340000000000003,201.0,0.0,0.0
16188,23.8,4,0.535796735,13.57031633,17.73976591,1259.765852,1.059666311,199.9215692,3.505860867,322.3221401,0.34601,0.28576739,0.0721419,3.367,27.0,0.0,0.0
16189,22.8,5,0.303833415,3.588874072,232.23020380000003,446.3371686,0.795712643,215.2471411,1.490270799,281.4063789,0.39746,0.806565138,0.0458432,5.444,28.0,1.0,0.0
16190,18.9,26,0.563803391,30.97628433,88.88435582,1257.915016,0.994758216,163.885412,3.566296114,303.6647200000001,0.55608,0.286187855,0.00688969,3.219,1046.0,1.0,1.0
16191,19.7,11,0.532228876,15.75590225,67.00199238,1586.354467,1.245187106,167.27817050000004,4.07872898,255.1102652,0.36665,0.226935409,0.237889,3.12,116.0,0.0,0.0
16192,24.3,1,0.31962899100000003,27.81817723,203.1939686,422.0830549,0.749224769,255.7620504,1.45317586,71.13418639,0.6352,0.852912705,0.0573351,5.496,3.0,1.0,0.0
16193,26.682,4,0.34399529,2.74684617,27.94005364,469.1012621,0.775090488,89.07056447,1.587973302,206.2439173,0.6066600000000001,0.767424923,0.00595889,5.297999999999999,7.0,1.0,0.0
16194,27.4,9,0.505695472,1.207296212,28.10443467,537.2562545,0.639317547,83.45504209,1.947417999,82.06360236,0.41983,0.670071306,0.000674813,4.883,7.0,1.0,0.0
16195,26.7,5,0.45595188,2.508839603,205.1129291,688.2682601,0.82999764,71.90387624,2.221194376,208.8673602,0.54799,0.523051869,0.00615964,4.374,6.0,1.0,0.0
16196,26.7,5,0.280650857,4.419541205,204.4234949,514.7034359,0.904160418,298.1044734,1.609668721,115.6615817,0.41907,0.6994318959999999,0.00707836,5.08,7.0,1.0,0.0
16197,19.4,39,0.6731837629999999,11.917470800000002,27.09335151,1623.7291369999996,0.883582413,274.2301228,4.5236300410000005,230.705804,0.54186,0.221711856,0.124563,2.968,234.0,1.0,0.0
16198,26.2,3,0.420926309,3.862154783,197.8239403,498.5617157,0.7125480679999999,276.512649,1.74844465,148.03455390000005,0.35815,0.722077104,0.00602367,5.109,5.0,1.0,0.0
16199,19.845,19,0.7025354779999999,9.413355656,60.87939954,675.4990552999999,0.448180257,24.66070622,2.565155615,281.7742652,0.48558,0.532939309,0.116804,4.209,1195.0,1.0,0.0
16200,21.5,9,0.450943966,54.89090143,29.37951504,914.7917723,1.012587473,243.9756154,2.675879318,337.8015905,0.38133,0.39353218,0.202477,3.4330000000000003,18.0,1.0,0.0
16201,21.6,4,0.751094763,16.53120086,204.9176832,1197.023872,0.549165977,245.844053,3.863485076,20.58383866,0.53154,0.300745882,0.0996724,3.1830000000000003,14.0,1.0,0.0
16202,21.3,12,0.596935439,6.937735957999999,178.160158,1263.790467,0.922059714,111.988094,3.653186053,299.4941052,0.59895,0.284857347,0.0540429,3.3310000000000004,178.0,1.0,0.0
16203,27.3,2,0.609079876,9.728964853999999,31.30878679,1548.80055,1.024124461,170.2819731,4.215434203,1.231631448,0.48326,0.232437934,0.0239236,3.096,4.0,0.0,0.0
16204,22.9,2,0.189211211,23.70716647,198.7472042,519.2846714,1.025130415,311.1427657,1.503593289,36.09381320000001,0.64473,0.693261365,0.0796618,5.002,16.0,0.0,0.0
16205,24.2,3,0.464785106,11.01734477,207.6885791,252.62909790000003,0.418586117,169.5031504,1.145593511,205.134228,0.6583,1.425013995,0.06640139999999999,7.327000000000001,7.0,2.0,0.0
16206,27.0,4,0.21886777,8.651406395,27.98316174,307.4344336000001,0.696349516,34.65489422,1.086574014,22.51533506,0.43986,1.170981389,0.0219376,6.635,8.0,2.0,0.0
16207,27.476,4,0.323113165,1.6282433509999998,31.63817086,601.8715592,0.944321036,225.6267713,1.845867771,295.79274439999995,0.57699,0.598134261,0.00216071,4.709,20.0,1.0,0.0
16208,23.174,14,0.223124505,18.49508983,207.6823375,608.9602717,1.092307993,15.72824994,1.719746192,300.93236139999993,0.4676300000000001,0.59117157,0.0952113,4.662,30.0,0.0,0.0
16209,26.3,8,0.285292973,3.864806405,206.5464865,544.8709914,0.933092916,55.66692927,1.678027111,0.463710702,0.37089,0.660706857,0.00888056,4.944,31.0,1.0,0.0
16210,20.7,12,0.802830888,33.09546823,47.82986648,1332.753809,0.467311589,272.7504191,4.272899326,290.3697863,0.34205,0.270117405,0.0734128,2.87,27.0,1.0,0.0
16211,25.1,25,0.147094371,1.5100012109999998,141.1384044,316.5926018,0.7753584729999999,258.7326995,1.042799239,21.61382511,0.43253,1.137108062,0.0146483,6.55,38.0,2.0,0.0
16212,27.5,3,0.295929292,7.263302329,208.949558,260.1654026,0.561543865,197.4126606,1.033590995,283.83312,0.56296,1.383735103,0.00703984,7.266,6.0,2.0,0.0
16213,26.8,6,0.281758594,8.91454289,30.07019008,518.1881745000002,0.906838227,117.21375220000002,1.618324535,106.8057169,0.37796,0.69472832,0.0150421,5.055,11.0,1.0,0.0
16214,21.6,7,0.534711907,19.34418279,21.10736156,1131.515043,0.988772871,260.81408250000004,3.261380469,337.0222158,0.51268,0.318157502,0.216789,3.468,185.0,1.0,0.0
16215,22.5,7,0.640359247,13.19880371,37.66628647,352.9435963,0.351511997,309.17987660000006,1.603283135,296.0369242,0.47198,1.019993007,0.0101293,5.972,12.0,2.0,0.0
16216,25.6,5,0.648126299,5.543368965,209.96736780000003,994.9987725,0.686335117,81.40500938,3.214695939,342.1201191,0.45845,0.361809492,0.00421576,3.596,4.0,1.0,0.0
16218,28.371,1,0.6641135570000001,0.080256409,9.568168294,1320.659347,0.791262767,106.5587934,3.920226984,11.44607931,0.6929,0.272591112,0.000303265,3.215,2.0,1.0,0.0
16219,28.983,1,0.468688214,5.167372367,178.8890935,865.9319002999997,0.944654487,327.1302717,2.611278248,136.6835935,0.29782,0.41573708,0.000180637,3.955,1.0,1.0,0.0
16220,26.1,2,0.533108536,5.522612464,191.1782315,940.5708064,0.877158304,309.0380565,2.880281581,97.45724101,0.44191,0.382746304,0.0023084,3.782,28.0,1.0,0.0
16221,21.9,9,0.341373483,8.348068627,162.1317998,785.3742963999998,1.097214108,354.7422608,2.234610771,192.2195738,0.60937,0.458380166,0.106828,4.176,637.0,0.0,0.0
16222,23.3,11,0.356618702,14.05810932,205.5557679,740.594239,1.030678067,333.4429059,2.173263577,205.4717465,0.36557,0.486096139,0.0523191,4.254,32.0,0.0,0.0
16223,25.0,4,0.147386846,13.81615519,210.9333778,480.948278,1.024279923,75.22638757,1.378403916,72.04472492,0.42357,0.7485212370000001,0.107354,5.254,14.0,0.0,0.0
16224,25.1,4,0.506304373,7.2802749260000015,28.00362196,884.8718797,0.890527342,120.85324409999998,2.717069297,19.82007428,0.3746,0.406838558,0.022828900000000003,3.892,13.0,1.0,0.0
16225,26.6,3,0.458722651,5.330564643,47.14679174,877.9622352,0.971265865,201.2912878,2.617525969,347.8424008,0.5594600000000001,0.410040416,0.00906142,3.939,5.0,1.0,0.0
16226,18.4,15,0.563271167,14.37612301,116.2381333,1260.778447,0.997482837,202.703921,3.570490515,269.93567010000004,0.5825100000000001,0.285537876,0.00898543,3.339,1067.0,1.0,1.0
16227,25.9,7,0.163964296,6.23503953,32.9840958,295.5816178,0.726012595,5.420607176,1.010785467,112.7294639,0.3122,1.217937714,0.00422303,6.792999999999998,9.0,2.0,0.0
16228,28.9,3,0.33585128700000005,10.20480926,33.44744861,615.4551635,0.940439071,222.3776899,1.891574461,282.0910528,0.43739,0.584932943,0.000529274,4.642,2.0,1.0,0.0
16229,25.8,1,0.599992723,6.161759877000001,202.8887181,1105.696268,0.837065618,310.0912166,3.3481863260000004,13.91142892,0.36427,0.32558670100000003,0.0113513,3.495,4.0,1.0,0.0
16230,21.5,12,0.415966298,23.7494463,54.52736861,640.6199944,0.849387667,236.2008445,2.059306348,242.8724892,0.36727,0.56195561,0.0277414,4.458,210.0,1.0,1.0
16231,21.6,49,0.526888675,6.71436662,175.7852928,1113.3379220000004,0.994601387,115.7765191,3.209911737,341.3864736,0.43657,0.323351961,0.07410080000000001,3.548,2237.0,1.0,0.0
16232,23.7,26,0.147238095,7.492044022999999,160.9291843,471.696674,1.011278364,116.8535061,1.360493541,95.40788569,0.41554,0.7632023290000001,0.0566645,5.324,195.0,1.0,0.0
16233,25.2,7,0.483927081,6.818626932999999,46.56469325,957.7694363,0.981339849,195.6584888,2.82176554,56.60937154,0.40993,0.375873343,0.0114193,3.787,7.0,1.0,0.0
16234,25.7,4,0.080654503,14.94507086,38.53380889,421.573291,1.01156826,118.2009714,1.189058737,297.3837496000001,0.4037,0.8539440420000001,0.0448353,5.615,11.0,1.0,0.0
16235,25.599,4,0.138857482,10.22624004,206.8563055,397.4708799,0.911058558,270.6269232,1.204871243,26.2578518,0.4653100000000001,0.905726729,0.0274627,5.7970000000000015,10.0,1.0,0.0
16236,22.3,12,0.27816335,34.52631867,41.06431551,733.1226232,1.148570678,185.2447846,2.033785548,190.2072729,0.40263,0.491050185,0.141571,4.145,745.0,0.0,0.0
16237,23.9,3,0.201125903,19.85892988,202.6310605,579.5988005,1.086836897,345.1720612,1.634084712,19.25513205,0.42024,0.621119298,0.0900414,4.767,15.0,0.0,0.0
16238,21.8,10,0.3622005820000001,12.32268604,67.32103583,493.38099410000007,0.7793635870000001,266.654877,1.664550801,22.59563564,0.6342800000000001,0.729659238,0.013281,5.141,272.0,1.0,1.0
16239,25.6,3,0.600442892,22.0976055,36.54145161,1293.334144,0.92822602,217.5399211,3.718048577,306.62051,0.35536,0.278350341,0.000167934,3.23,2.0,1.0,0.0
16240,23.8,4,0.525633484,19.28413406,25.4841621,1200.439095,1.048596721,148.17449219999997,3.372443489,11.33477994,0.33099,0.299890266,0.0914718,3.401,9.0,0.0,0.0
16241,21.2,5,0.942785343,41.07008069,208.6401455,1796.904541,0.165497593,158.9393343,5.619649182000001,349.1759493,0.44738,0.200344532,0.253624,2.174,21.0,1.0,0.0
16242,27.7,7,0.186727312,2.983718429,210.74525240000003,292.47955930000006,0.70129528,204.8019438,1.0233299059999998,103.3461006,0.47971,1.230855247,0.00164585,6.832999999999998,31.0,2.0,0.0
16243,24.1,21,0.295270709,1.320648908,282.4855725,672.8321865,1.058996547,343.8310182,1.946403002,217.8652116,0.4733100000000001,0.535051692,0.0435202,4.489,127.0,0.0,0.0
16244,25.5,8,0.221685314,9.395326461,212.2913054,573.7996684,1.051791853,351.7496271,1.6509500380000002,356.9732241000001,0.46417,0.6273966679999999,0.0481923,4.831,25.0,0.0,0.0
16245,27.5,3,0.213848314,1.72351515,204.42352030000004,290.1788751,0.674348808,179.4848346,1.041220388,162.2183517,0.7568199999999999,1.240614086,0.013458,6.859,6.0,2.0,0.0
16246,25.8,15,0.216730456,1.7923873869999998,67.55512569,317.0917793,0.7128020559999999,312.2064229,1.107266302,52.12759046,0.53283,1.135317985,0.000280856,6.534,53.0,2.0,0.0
16247,22.4,8,0.420507238,5.606100062,16.000712699999998,1184.499873,1.269616068,233.6469589,3.1122024880000003,330.7092291,0.45758,0.30392574,0.270663,3.547,53.0,0.0,0.0
16248,26.2,5,0.502925725,5.4293277920000005,42.66322639,864.4187519,0.882751484,237.1042732,2.669037567,89.40241365,0.46098,0.41646482,0.00920434,3.935,8.0,1.0,0.0
16249,22.1,6,0.362349201,18.58960379,218.3287267,353.251471,0.623600723,116.7612554,1.33233103,348.715575,0.43775,1.019104037,0.00499593,6.0870000000000015,2666.0,2.0,0.0
16250,25.2,3,0.297616214,6.078294296,37.94318915,571.7705829,0.946942041,117.9548272,1.749424418,26.88311588,0.51782,0.629623158,0.033399,4.8260000000000005,8.0,1.0,0.0
16251,22.33,5,0.44960811,29.94727476,32.31141631,284.8260278,0.466293674,347.673038,1.228112375,194.1401806,0.57298,1.263929434,0.177181,6.766,25.0,2.0,0.0
16252,23.7,2,0.127676075,8.018209047000001,221.8251166,468.1852537,1.029336374,115.0357169,1.330650196,39.38948683,0.49518,0.7689263959999999,0.083953,5.345,24.0,0.0,0.0
16253,21.9,11,0.462857221,8.775778643999999,190.232307,1362.10989,1.291711586,5.857383041,3.517853526,308.3356546,0.42569,0.264295857,0.291337,3.355,52.0,0.0,0.0
16254,26.2,1,0.6249412129999999,5.998344284,36.76430805,1183.216885,0.821126307,111.0354544,3.557527572,15.5130164,0.49632,0.304255293,0.0189878,3.384,4.0,1.0,0.0
16255,21.1,11,0.396553763,24.97216874,213.277806,1150.713344,1.29683403,337.4845438,3.001258994,2.28839226,0.51142,0.312849418,0.312002,3.491,33.0,0.0,0.0
16256,27.5,1,0.558926165,0.619869503,204.5286071,866.0086382999998,0.784260774,299.4811683000001,2.77188204,21.61170505,0.42505,0.415700241,0.00123902,3.896,4.0,1.0,0.0
16257,19.9,41,0.580642705,5.091427065,108.4938418,1886.129975,1.252851687,176.7336409,4.722252134,201.4116717,0.39823,0.19086701600000006,0.23648400000000006,2.971,1837.0,0.0,0.0
16258,23.1,9,0.383473153,2.137931374,158.8151629,1041.482024,1.239712255,85.27807837,2.781887973,20.43566892,0.48622,0.345661271,0.230413,3.735,66.0,0.0,0.0
16259,21.0,3,0.669259655,14.39505462,193.0283656,1714.670424,0.927275238,288.3838055,4.67999494,260.78873480000004,0.62131,0.209952884,0.127209,2.9130000000000003,69.0,1.0,0.0
16260,23.1,6,0.430556188,6.471856535,47.0190615,575.3099794,0.7708795629999999,69.30170632,1.936602882,39.36852914,0.45439,0.625749618,0.0102556,4.759,26.0,1.0,0.0
16261,22.5,7,0.421682489,22.92069653,36.85136923,779.6642975,0.958750984,265.4698307,2.356905092,121.6061784,0.4319,0.461737188,0.20736,4.081,175.0,1.0,0.0
16262,23.3,3,0.474095827,2.747838155,178.4458233,1371.075541,1.270228701,37.01606271,3.560418272,298.1547176,0.38515,0.26256759,0.265753,3.353,25.0,0.0,0.0
16263,29.1,1,0.616027847,1.977341508,42.96475035,1057.866634,0.780167865,244.6977754,3.283501117,7.846238195,0.28975,0.340307548,0.0007420510000000001,3.545,1.0,1.0,0.0
16264,23.1,9,0.327289426,9.39414899,221.1236185,559.6906738,0.8941176809999999,299.2221418000001,1.764136004,39.15425835,0.44149,0.643212433,0.00896447,4.857,54.0,1.0,0.0
16265,22.9,11,0.436217351,6.125551164,76.21031898,804.1513016,0.954123518,214.0718657,2.430597596,117.0155273,0.63718,0.4476769470000001,0.00397072,4.095,185.0,1.0,0.0
16266,21.5,13,0.488983334,7.849096788,64.56632401,1129.750863,1.084820543,227.4037715,3.160913952,335.2118579,0.46242,0.318654326,0.111598,3.555,201.0,0.0,0.0
16267,24.4,5,0.603661662,6.28002609,52.22451047,1569.688066,1.047633483,213.0924171,4.238927934,248.9605161,0.48832,0.22934493,0.0584403,3.0980000000000003,31.0,0.0,0.0
16268,25.1,7,0.321953449,8.232669546,211.8023449,759.9794897,1.105083619,357.9942470000001,2.154526261,179.5392236,0.42689,0.473696994,0.0998498,4.2410000000000005,33.0,0.0,0.0
16269,22.9,4,0.284627644,8.451260852999999,190.9986369,664.796752,1.066413895,308.08507060000005,1.915009377,302.4167837,0.37883,0.5415188910000001,0.119151,4.506,25.0,0.0,0.0
16270,26.0,5,0.076981899,17.46997094,218.44174730000003,389.9120697,0.964100672,281.1171545,1.124917239,31.63943246,0.43489,0.923285089,0.0156784,5.834,6.0,1.0,0.0
16271,18.8,11,0.470165866,8.10067421,102.60051690000002,1306.0492,1.238931631,229.6176596,3.4377456580000003,255.3933639,0.5777800000000001,0.27564045800000003,0.253546,3.397,615.0,0.0,0.0
16272,26.5,13,0.055085116,2.625017204,45.67849077,349.7110299,0.917909699,345.6970795,1.024931322,269.124144,0.40207,1.0294213490000002,0.0116059,6.218,28.0,2.0,0.0
16273,23.5,9,0.297992735,3.1518886110000004,239.6978965,723.6490165,1.107374809,329.976713,2.047506525,205.7174668,0.43628,0.497478739,0.105047,4.348,1498.0,0.0,0.0
16274,25.3,3,0.631143479,8.329976083,221.8268165,1751.598873,1.048934296,337.649555,4.638557926,3.915204053,0.45693,0.205526508,0.0591561,2.965,4.0,0.0,0.0
16275,22.5,6,0.616996,35.74413601,45.05401945,551.6542705,0.5041762089999999,295.8655933,2.128570231,314.8842379,0.37227,0.65258264,0.06303790000000001,4.595,14.0,1.0,0.0
16276,25.5,6,0.196059399,3.935865969,200.5448172,483.0459257,0.968613743,77.70939533,1.441051204,79.25439667,0.40517,0.745270751,0.0373319,5.26,13.0,1.0,0.0
16277,20.1,44,0.6564500639999999,18.77606045,77.65935433,1566.454816,0.906851486,233.1335042,4.372447915,238.3197381,0.43133,0.22981831100000005,0.040919,2.989,248.0,1.0,1.0
16278,24.7,3,0.3794272420000001,6.107163645,212.1669804,627.3508302,0.8900219970000001,79.04333806,1.978366876,327.1550853,0.45268,0.5738415929999999,0.040495599999999986,4.5939999999999985,10.0,1.0,0.0
16279,24.875,17,0.287523945,2.568665099,93.42828468,663.4825485,1.060696147,150.16305219999995,1.916796611,237.9167412,0.45718,0.542591513,0.0522855,4.519,60.0,0.0,0.0
16280,29.3,1,0.34473153100000004,5.765876117,42.91515675,449.0010598,0.751943535,270.1655744,1.543126565,129.5246609,0.30832,0.801779845,0.00107525,5.412000000000001,1.0,1.0,0.0
16281,26.2,2,0.463476557,10.78294186,47.91530635,843.7523338999998,0.937561452,220.6182637,2.557389102,103.2600224,0.53705,0.426665486,0.00344575,3.987,4.0,1.0,0.0
16282,25.3,3,0.459675411,9.849402276000001,48.87457685,964.198388,1.03204836,176.47904069999996,2.788056742,58.27594969,0.44019,0.373367146,0.0228934,3.784,17.0,0.0,0.0
16283,21.6,12,0.427184115,35.75884229,57.78138949,869.4619836,1.021213389,231.1611297,2.544376938,75.31340599,0.49591,0.414049155,0.124602,3.778,181.0,0.0,0.0
16284,25.5,4,0.266334356,11.15970947,220.9236906,342.8950531000001,0.70340704,235.2643002,1.214106875,199.5330178,0.53341,1.049883913,0.0256252,6.239,15.0,2.0,0.0
16285,22.4,3,0.65337381,7.13070719,59.05400408,1202.194977,0.7669711509999999,83.07018578,3.658379111,16.79807652,0.4267,0.299452258,0.0391841,3.3310000000000004,18.0,1.0,0.0
16286,24.771,7,0.289846686,9.531888215,51.05078793,481.0955601,0.853311108,252.2569134,1.549863225,71.29283559,0.46906,0.748292086,0.00110762,5.238,21.0,1.0,0.0
16287,26.0,5,0.533180769,5.392168951,53.24580374,1170.6327199999996,1.014760516,184.6275606,3.332791802,341.1549113,0.60933,0.307526002,0.00480562,3.482,7.0,1.0,0.0
16288,24.2,4,0.428668136,11.38434936,49.74547931,671.4874899,0.857395985,104.780708,2.143997911,28.55160287,0.57763,0.5361231670000001,0.0459327,4.419,14.0,1.0,0.0
16289,21.5,8,0.395519465,21.86656863,214.2219746,440.1847501,0.6845524009999999,249.5201486,1.580375453,281.117819,0.42278,0.8178384190000001,0.06677419999999999,5.39,30.0,1.0,0.0
16290,23.6,7,0.593482761,2.493942948,190.8013176,1035.715507,0.8144048190000001,330.5912516,3.192337043,45.3229267,0.49346,0.34758579700000003,0.0228536,3.595,21.0,1.0,0.0
16291,19.9,8,0.855107693,16.79854978,102.5166429,1051.833228,0.29327674800000003,337.350309,3.754926434,43.73533413,0.58067,0.34225958100000003,0.165929,3.19,6490.0,1.0,0.0
16292,25.132,1,0.626448343,12.15369338,216.4315956,210.05445530000003,0.258328892,205.1834155,1.124767058,123.0396583,0.59965,1.713841296,0.0126979,8.08,4.0,2.0,0.0
16293,24.3,4,0.500155598,6.800395657,191.9876241,905.8533608,0.91581513,338.3106317,2.7485857410000003,18.26802328,0.37845,0.397415316,0.0379726,3.86,12.0,1.0,0.0
16294,24.3,7,0.299244608,23.17129393,53.23653515,481.61218939999986,0.842621385,255.5878819,1.562273089,66.80704607,0.43247,0.7474893859999999,0.00663547,5.171,19.0,1.0,0.0
16295,24.4,2,0.515269833,9.423067604,56.21166982,1101.624149,1.011866915,213.0207238,3.1631029280000003,347.5941005,0.46792,0.326790222,0.0396341,3.564,16.0,1.0,0.0
16296,29.2,5,0.051227037,5.23190291,222.8553436,376.5651793,0.968255831,279.44694060000006,1.072813781,69.66849925,0.61129,0.956009795,0.00102595,5.98,23.0,1.0,0.0
16297,18.4,24,0.4772760720000001,9.718912456,325.1882689,1214.526916,1.164514388,327.7991138000001,3.2910474310000004,304.7508149,0.38933,0.29641171,0.169917,3.469,1146.0,0.0,0.0
16298,18.8,3,0.7838274000000001,42.72564158,21.16312112,457.5249761,0.251195333,47.43672525,2.072830311,228.9056907,0.33327,0.78684229,0.0240507,4.909,24.0,1.0,1.0
16299,22.6,9,0.209372882,22.54806404,59.45413320000001,604.8302551,1.106611281,153.0519837,1.692714106,316.0447185,0.38428,0.59520832,0.113849,4.654,22.0,0.0,0.0
16300,20.8,9,0.634913547,11.5691065,123.2103769,1556.122361,0.959457912,44.11706882,4.296600787,270.624273,0.41948,0.231344275,0.054094100000000006,3.056,43.0,1.0,0.0
16301,21.5,3,0.78205264,8.486312188,60.31268175,775.5147967999999,0.360036104,39.45314614,2.943845203,35.01550511,0.53136,0.464207777,0.05757200000000001,3.844,21.0,1.0,0.0
16302,25.6,2,0.666061345,1.5787376709999998,209.0415033,1416.932317,0.8244553609999999,321.65090360000005,4.113309994,11.47401814,0.31431,0.254070004,0.00892882,3.135,7.0,1.0,0.0
16303,21.8,14,0.349137689,5.821882205,243.2552577,315.2035666000001,0.589953237,130.34185520000003,1.222882524,74.14961513,0.41427,1.142119056,0.00417966,6.519,2232.0,2.0,1.0
16304,21.7,9,0.619531519,14.04107116,229.8148358,1327.695903,0.899467503,51.27939778,3.828742831000001,290.6061885,0.36217,0.271146427,0.0225881,3.228,168.0,1.0,1.0
16305,22.1,4,0.463156079,6.983449395,36.55887439,407.2015341,0.577194289,61.94364374,1.573130104,336.1032628,0.60752,0.884083113,0.016427,5.6389999999999985,30.0,1.0,1.0
16306,24.6,2,0.092184679,27.31809791,230.4219265,445.8623391,1.036889356,315.2134071000001,1.247472524,41.43915625,0.64545,0.807424105,0.052676,5.385,9.0,0.0,0.0
16307,23.0,14,0.368249349,16.10099028,69.20600839,817.572135,1.081012712,200.4232891,2.341263815,114.0294226,0.6139600000000001,0.440328119,0.0811313,4.065,36.0,0.0,0.0
16308,20.9,11,0.7014204690000001,6.567217141,162.97187069999995,1082.506729,0.616048375,320.5796393,3.510479478,31.60621822,0.40046,0.332561443,0.0830352,3.414,1098.0,1.0,0.0
16309,23.5,9,0.532992091,5.575488807,214.2550741,985.9620509,0.905382476,104.311425,2.9719928660000003,17.18486366,0.56397,0.365125615,0.0498033,3.712,31.0,1.0,0.0
16310,23.8,3,0.422861753,31.72331922,59.92751898,591.3967972999999,0.795793187,262.2791217,1.961928005,321.1376931000001,0.4002,0.608728356,0.0467409,4.567,11.0,1.0,0.0
16311,19.0,19,0.461270333,6.809241727000001,166.7861593,1346.953411,1.28589939,156.8102396,3.487921207,257.4694142,0.53545,0.267269823,0.27884000000000003,3.373,4166.0,0.0,0.0
16312,23.0,4,0.649608034,7.795665897,68.49239707,644.3048707,0.511543768,276.1895773,2.408293544,326.7048438,0.4708,0.5587417020000001,0.020233,4.362,10.0,1.0,0.0
16313,22.3,8,0.33458882,8.787245405,57.17813736,381.4449091,0.684929215,56.43165976,1.3737353680000002,53.88270842,0.45488,0.9437798,0.0428045,5.884,365.0,1.0,0.0
16314,24.6,13,0.565799916,7.113514808,73.2228741,1218.4360359999996,0.969377144,223.5330002,3.495740107,345.1886072,0.43385,0.29546073,0.0268245,3.403,19.0,1.0,0.0
16315,24.932,7,0.203789012,18.95519912,58.86838843,409.1840758,0.8588322909999999,76.23182657,1.298465972,331.13310930000006,0.56192,0.879799634,0.000929391,5.667000000000002,13.0,1.0,0.0
16316,24.7,3,0.363095313,19.07448143,233.9332167,352.8339708000001,0.622380181,240.5609314,1.332010152,132.8112196,0.39715,1.020309918,0.014242700000000004,6.087999999999999,13.0,2.0,0.0
16317,23.2,18,0.534697352,10.12400397,227.9576179,1558.228753,1.223932261,37.08890334,4.03686849,248.9512694,0.45196,0.231031547,0.233527,3.161,47.0,0.0,0.0
16318,25.0,2,0.310585499,31.72494369,231.1476725,308.0000252,0.615340213,225.7390635,1.169769361,110.4302651,0.90994,1.168831073,0.0173051,6.499,7.0,2.0,0.0
16319,24.4,10,0.481935247,10.2512489,65.51653669,857.7801537999999,0.915311861,232.30784480000003,2.618269051,83.30270647,0.49549,0.4196879570000001,0.0178393,3.95,12.0,1.0,0.0
16320,18.3,12,0.531355441,14.47920564,35.18490975,1650.124856,1.280724837,282.271842,4.184930586,209.8621415,0.51585,0.21816531,0.383389,3.093,3487.0,0.0,0.0
16321,22.2,15,0.48826444,3.364750921,261.7736517,897.0728518,0.931533451,67.09492602,2.709149446,48.17400999,0.5280699999999999,0.4013052,0.0249157,3.889,177.0,1.0,0.0
16322,24.4,4,0.345648271,1.440545812,221.9481818,452.5500482,0.754843142,116.64740829999998,1.552304858,302.2594667,0.54105,0.795492126,0.00928124,5.394,7.0,1.0,0.0
16323,20.7,12,0.402955521,8.509224357,96.88080282,816.3898548999998,1.020640509,225.4149723,2.39833595,80.55764067,0.46098,0.440965793,0.0608631,4.081,706.0,0.0,0.0
16324,21.0,10,0.7536500859999999,14.19080845,225.6857166,1508.525442,0.634144976,123.2601765,4.514182184,243.2091574,0.49267,0.238643638,0.0895043,2.918,45.0,1.0,0.0
16325,25.6,3,0.197364661,2.90625834,52.87903914,588.888245,1.103590406,194.1826195,1.646326903,355.2776678,0.41471,0.6113214229999999,0.0910388,4.791,10.0,0.0,0.0
16326,23.733,8,0.25590744,4.961315927,175.4718189,398.3395513,0.788370377,321.1947031,1.330641207,352.001942,0.4856,0.903751583,0.06558610000000001,5.78,27.0,1.0,0.0
16327,21.5,9,0.469126886,31.73483436,77.47229587,877.0246725,0.951918253,95.88618055,2.634318182,117.3659644,0.4635,0.41047876,0.238386,3.784,30.0,1.0,0.0
16328,24.629,3,0.06649395,17.52635894,239.3844506,406.3636746,1.002293171,41.73239105,1.145080532,223.3765614,0.34627,0.8859059570000001,0.00713414,5.711,6.0,1.0,0.0
16329,20.7,13,0.7968567320000001,25.24218309,231.3575153,695.771874,0.312162979,230.230134,2.761165334,254.65441980000003,0.48737,0.51741097,0.041935900000000005,3.98,446.0,1.0,1.0
16330,17.2,30,0.765866747,46.80718893,154.96540019999995,1023.908096,0.465484045,183.0147321,3.510747769,357.7461583,0.46112,0.351594055,0.543651,3.161,6257.0,1.0,0.0
16331,25.6,7,0.226058852,6.622354146,231.7853006,302.7141053,0.68285856,181.9047602,1.081768019,66.22334903,0.55369,1.189240916,0.0657339,6.694,24.0,2.0,0.0
16332,24.3,10,0.559442394,2.115801365,119.2515206,1244.5873800000004,0.997594427,95.55168389,3.531186432,7.392006632999999,0.4880100000000001,0.289252491,0.034575199999999986,3.391,14.0,1.0,0.0
16333,25.5,4,0.6157852220000001,6.189838807999999,239.542629,1303.887331,0.897432564,49.89729716,3.774082512,294.6570781000001,0.49613,0.276097475,0.00789568,3.277,3.0,1.0,0.0
16334,19.8,6,0.367132933,50.05553813,208.8973962,304.6187318,0.56072676,251.4948047,1.211293902,346.5605129,0.50642,1.181805196,0.124097,6.3660000000000005,397.0,2.0,0.0
